"response_id","language","age_group","age1517","age1821","age2224","age_minor_adult","numerical_age","ar","as","at","au","av","aw","ax","ay","az","ba","bb","bc","bd","be","bf","bg","bh","bi","bj","bk","bl","bm","bn","bo","bp","bq","br","bs","race","bt","bu","bv","bw","bx","by","bz","ca","cb","cc","cd","ce","cf","survey_source","cbo_involvement","ck","cl","cm","cn","co","cp","cq","cr","cs","ct","cu","cv","cw","cx","cy","q10","q10a","q10b","dd","de","df","favorite_movie","q12","q12a","dk","dl","dm","dn","do","dp","dq","dr","ds","dt","du","dv","dx","dy","dz","ea","eb","ec","ed","ef","eg","eh","ei","ej","ek","el","em","en","eo","ep","eq","er","es","et","eu","ev","ew","ex","ey","q19","q20","fc","fd","fe","ff","fg","fh","fi","fj","fk","fl","q22","fo","fp","fq","fr","fs","ft","fu","fv","fw","fx","sex_at_birth","q24","ga","gb","gc","gd","ge","gf","gg","q25","q26","q27","q28","org","org_spa","org_sp_an","spa_final_respondent","spa_name_final_respondent","zipcode_clean_respondent","age_wt","nh_race","acs_race","race_wt","sex_wt","spa_wt","weights_a1","weights_a2","weights_a3","weights_final"
138124887,1,2,0,1,0,2,19,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA,2,3,2,2,3,2,4,2,2,2,3,3,2,4,3,2,NA,12,2,3,3,"Doctor Strange",1,3,3,4,2,3,3,3,2,2,2,3,4,2,2,3,3,2,4,2,"Muffins",6,3,3,2,6,3,6,6,6,3,2,6,3,2,3,3,2,3,3,2,3,"90814",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,1,1,2,NA,"64_Metro","Metro",4,8,"South Bay","90814",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,1.31382052787373,1.1320941575718,0.50120596294906,0.609316209277888,0.800532143715496
138124888,1,2,0,1,0,2,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,4,4,3,4,4,3,4,4,3,2,1,1,3,1,1,2,NA,3,2,2,"Reign!",1,4,4,4,4,4,2,2,2,2,2,2,2,2,3,3,3,4,2,2,"Chips",3,2,3,3,1,1,1,2,1,1,1,3,1,2,3,4,3,2,1,1,3,"90022",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"5","East",7,7,"East","90022",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.36973911303646,1.1320941575718,1.24177227010825,1.04990574140261,1.4380969590007
138124890,1,2,0,1,0,2,18,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,3,3,4,4,3,4,4,3,4,2,1,1,2,1,1,1,4,NA,4,4,4,"Iron Man",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,3,4,3,3,"Rold Gold",6,2,2,1,1,6,6,1,6,2,1,1,3,1,1,1,1,1,1,1,2,"90813",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"43","San Fernando",2,8,"South Bay","90813",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,1.21570023966338,1.31382052787373,1.1320941575718,1.22677258786475,1.49138772907965,1.95941581348383
138124898,1,1,1,0,0,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,4,5,4,4,3,3,4,4,4,3,3,2,1,2,1,1,4,NA,2,3,2,"Young sheldon",1,4,2,2,2,2,2,2,1,1,1,2,1,1,3,3,3,3,3,3,"Chips",2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,"90221",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"44","San Fernando",2,6,"South","90221",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,0.771323119762698,0.846049469479711,1.02854254281356,0.438693990052139
138124900,1,3,0,0,1,2,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,3,3,2,3,4,3,4,3,3,2,3,2,4,3,1,3,NA,2,3,2,"The hunger games",2,NA,4,3,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"Fruit bars",3,3,3,3,4,6,6,6,6,3,1,1,2,3,4,3,3,5,2,5,3,"90232",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"64_Metro","Metro",4,5,"West","90232",1.1320941575718,"nh_twoormor","nh_other",0.403590118954918,1.21570023966338,1.54268154967763,1.1320941575718,0.45690201572257,0.55545589001661,0.856891553188389
138124904,1,2,0,1,0,2,18,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,2,4,2,3,4,4,2,4,4,4,3,4,2,3,2,1,3,NA,2,3,2,"The Walking Dead",1,4,3,2,4,3,2,2,2,2,2,2,1,2,4,4,4,3,2,2,"Cheez-Itz",6,3,4,3,2,6,6,4,2,4,1,3,3,3,4,5,3,2,2,3,4,"93535",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"62","Lake Los Angeles‚ÄîSPA 1",1,1,"Antelope Valley","93535",1.1320941575718,"nh_black","nh_black",0.442724626389808,0.845489762234009,0.681803888304967,1.1320941575718,0.50120596294906,0.423764510444068,0.288924290946416
138124915,1,1,1,0,0,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,3,3,4,4,3,3,3,3,3,2,1,2,1,2,1,1,3,NA,3,3,3,"Rush",1,4,3,2,3,3,3,2,2,2,2,2,2,2,4,4,4,3,3,3,"Ice cream",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,"90006",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"72","Metro",4,4,"Metro","90006",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,0.687491525901725,0.771323119762698,0.846049469479711,1.02854254281356,0.707114282213736
138124918,1,1,1,0,0,1,16,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,4,4,4,4,3,4,3,1,3,6,2,5,4,1,4,NA,3,1,4,"My favorite movie or television show has to be Stranger things!!",1,4,3,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,3,4,"My favorite snack is Rocky Road Ice Cream.",1,1,1,1,1,1,6,1,6,1,1,2,1,3,3,4,2,1,1,1,1,"91733",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"70","San Gabriel Valley",3,3,"San Gabriel","91733",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,1.5815947228455,0.771323119762698,0.846049469479711,1.02854254281356,1.62673745793602
138124922,1,1,1,0,0,1,17,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,3,3,3,3,3,3,3,2,4,3,2,3,2,2,1,3,5,NA,3,2,3,"I don't watch many movies.",1,4,2,2,2,4,3,2,2,2,2,2,2,2,1,1,1,2,2,1,"Pizza",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,"91104",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"70","San Gabriel Valley",3,3,"San Gabriel","91104",0.771323119762698,"nh_white","nh_white",2.68143771256302,1.21570023966338,1.5815947228455,0.771323119762698,2.06825490190346,2.514377979929,3.97672694429463
138124936,1,1,1,0,0,1,15,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,2,NA,1,3,2,2,"Curious",1,4,3,4,3,4,2,3,3,2,2,3,3,3,1,2,3,3,3,2,"Gay men",3,2,5,4,5,5,5,4,4,3,3,3,3,4,4,3,4,3,4,3,3,"90048",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,3,"64_Metro","Metro",4,4,"Metro","90048",0.771323119762698,"nh_white","nh_white",2.68143771256302,1,0.687491525901725,0.771323119762698,2.06825490190346,2.06825490190346,1.42190771846333
138124939,1,1,1,0,0,1,15,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[Other. Please write in:] Khmer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,"[Other. Please write in:] Unemployed",NA,NA,NA,NA,NA,NA,1,1,2,3,3,3,3,4,3,3,3,4,1,4,1,2,1,1,4,NA,3,3,3,"My favorite television show is 911 on Hulu.",1,4,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,4,4,"My favorIte snack is spam musubi.",1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,"90813",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,2,2,2,2,"65","South Bay",8,8,"South Bay","90813",0.771323119762698,"nh_twoormor","nh_other",0.403590118954918,0.845489762234009,1.31382052787373,0.771323119762698,0.311298389657706,0.263199601455523,0.345797039320452
138124958,1,2,0,1,0,2,19,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,1,2,NA,4,4,4,"stranger things",1,4,4,4,4,4,2,2,3,3,3,2,2,3,4,4,4,3,3,5,"Apples",2,2,2,2,1,1,1,1,1,6,6,6,6,3,3,2,2,2,1,3,3,"90012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"70","San Gabriel Valley",3,4,"Metro","90012",1.1320941575718,"nh_white","nh_white",2.68143771256302,0.845489762234009,0.687491525901725,1.1320941575718,3.03563996828528,2.56660251501358,1.76451747942989
138124966,1,1,1,0,0,1,16,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,4,2,3,2,3,3,3,3,4,5,3,3,2,2,2,1,3,NA,2,2,2,"Gossip Girl",1,3,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,"Chips",6,2,2,2,6,6,6,6,6,2,1,2,2,3,2,2,4,4,6,4,3,"91780",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"70","San Gabriel Valley",3,1,"Antelope Valley","93534",0.771323119762698,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,0.681803888304967,0.771323119762698,0.835829823325617,0.70668555859167,0.481820961656768
138124977,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,1,NA,4,NA,4,3,4,1,2,2,3,4,4,4,3,4,4,5,5,1,6,NA,3,2,4,"Shameless",2,NA,3,4,3,3,4,4,4,4,4,3,4,1,3,3,4,1,1,2,"Icee",3,6,1,1,6,6,6,6,6,5,3,3,1,4,5,5,3,4,2,2,2,"91768",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"59","Pomona (SPA 3)",3,3,"San Gabriel","91768",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.5815947228455,1.1320941575718,1.24177227010825,1.04990574140261,1.66052538008756
138124978,1,1,1,0,0,1,15,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,2,1,2,1,1,4,4,4,1,1,1,1,1,1,2,NA,4,4,4,"n/a",1,4,4,4,4,4,1,1,1,2,2,2,2,2,4,2,2,1,1,1,"n/a",6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,2,"90002",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,"org3","East",7,6,"South","90002",0.771323119762698,"latinx","latino",1.09688073364118,0.845489762234009,0.426520024006104,0.771323119762698,0.846049469479711,0.715326164788611,0.305100932977832
138124982,1,1,1,0,0,1,17,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,4,4,4,4,4,4,3,3,3,3,1,3,1,1,1,2,NA,1,3,3,3,"Karate Kid",1,2,2,2,2,2,2,2,3,2,1,2,1,2,1,2,2,2,1,1,"Twix",1,2,2,1,1,1,1,1,1,3,1,1,2,4,4,4,3,3,2,1,4,"90047",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"org4","East",7,6,"South","90047",0.771323119762698,"latinx","latino",1.09688073364118,1.21570023966338,0.426520024006104,0.771323119762698,0.846049469479711,1.02854254281356,0.438693990052139
138125000,1,3,0,0,1,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,4,2,2,1,1,5,4,3,3,3,4,1,2,3,2,NA,2,3,2,2,"Zootopia",2,NA,4,4,4,3,3,2,2,2,1,2,2,1,1,1,1,1,3,4,"Takis",1,1,1,1,1,6,6,1,6,1,1,1,1,3,2,2,4,5,4,4,3,"90007",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,"64_Metro","Metro",4,6,"South","90007",1.1320941575718,"NA","nh_other",0.403590118954918,1.21570023966338,0.426520024006104,1.1320941575718,0.45690201572257,0.55545589001661,0.236913059544216
138125010,1,2,0,1,0,2,20,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,4,3,4,4,3,3,4,4,3,1,1,2,2,1,1,1,4,NA,4,4,4,"Stranger Things",1,4,4,3,4,3,2,2,2,2,2,2,2,2,4,4,4,4,3,3,"Pringles",6,1,2,2,1,6,6,1,6,2,1,1,1,1,1,1,1,1,1,1,1,"91401",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"73","Metro",4,2,"San Fernando","91401",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,1.60477753950546,1.1320941575718,1.22677258786475,1.03722366362897,1.66451323883534
138125019,1,2,0,1,0,2,21,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,4,4,4,4,2,3,3,5,5,4,6,3,6,3,6,1,6,NA,3,4,2,"My favorite television show is Criminal Minds",1,2,4,4,4,4,2,3,3,2,2,2,2,2,4,4,4,4,2,4,"My favorite snack is any type of chips",3,1,3,3,1,6,6,1,6,3,2,3,1,2,1,1,1,2,1,4,5,"90022",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"60","Downtown Los Angeles (SPA 4)",4,7,"East","90022",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.36973911303646,1.1320941575718,1.24177227010825,1.04990574140261,1.4380969590007
138125035,1,2,0,1,0,2,21,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,3,3,2,3,3,3,3,4,2,5,1,3,2,2,2,1,5,NA,2,2,4,"Mob Psycho 100",1,3,4,4,4,4,2,2,2,2,2,2,2,2,4,4,4,4,2,4,"Ube Hopia",1,2,1,1,1,6,6,1,6,1,1,1,1,3,2,3,1,1,2,1,6,NA,1,NA,NA,1,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,"[Something else. Please write in:] Heteroromantic",2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"68","South Bay",8,8,"South Bay",NA,1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,1.31382052787373,1.1320941575718,1.22677258786475,1.03722366362897,1.36272574127214
138125049,1,2,0,1,0,2,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,2,3,3,3,4,3,3,3,3,2,2,1,1,2,1,1,4,NA,2,2,3,"Sully",1,4,2,3,4,3,2,2,2,2,2,2,2,2,2,3,3,2,3,3,"Porto's Refugiados",1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,4,1,2,2,"90007",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,"70","San Gabriel Valley",3,6,"South","90007",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,1.21570023966338,0.426520024006104,1.1320941575718,1.22677258786475,1.49138772907965,0.636106730009459
138125056,1,2,0,1,0,2,19,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4,NA,3,4,2,3,2,4,2,3,3,5,3,5,4,5,3,3,3,NA,3,4,3,"Bojack Horseman",1,2,3,4,4,4,2,2,2,2,2,2,2,2,3,4,4,3,2,3,"Toast and Jam",1,3,2,2,2,1,1,2,1,2,3,2,3,2,2,1,3,2,2,3,3,"90020",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,"70","San Gabriel Valley",3,4,"Metro","90020",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,0.687491525901725,1.1320941575718,1.22677258786475,1.03722366362897,0.713082479209659
138125059,1,2,0,1,0,2,19,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,4,4,3,2,3,4,2,3,2,3,2,2,1,1,2,1,5,NA,2,2,2,"Little Miss Sunshine",1,1,4,4,2,5,2,2,2,2,2,3,2,2,4,4,4,2,2,2,"Chips",2,1,2,1,6,6,6,6,6,1,1,1,1,4,3,4,3,1,1,1,2,"90023",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"56_2","West",5,7,"East","90023",1.1320941575718,"latinx","latino",1.09688073364118,0.845489762234009,1.36973911303646,1.1320941575718,1.24177227010825,1.04990574140261,1.4380969590007
138125077,1,2,0,1,0,2,18,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"[Other. Please write in:] Taiwanese",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,2,NA,3,3,3,3,3,4,2,3,3,2,1,3,1,2,1,1,5,NA,3,3,2,"my little pony lol",1,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,"frozen mango",6,1,1,1,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,"91754",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"70","San Gabriel Valley",3,3,"San Gabriel","91754",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,1.5815947228455,1.1320941575718,1.22677258786475,1.03722366362897,1.64046747280605
138125087,1,1,1,0,0,1,15,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,NA,3,3,3,3,2,2,2,3,3,3,2,4,2,3,2,3,5,NA,2,2,2,"idk",1,2,4,4,2,2,3,2,2,3,2,3,2,2,3,4,2,1,1,2,"idk",1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,"90025",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,1,NA,NA,NA,2,2,2,2,"72","Metro",4,5,"West","90025",0.771323119762698,"nh_twoormor","nh_other",0.403590118954918,0.845489762234009,1.54268154967763,0.771323119762698,0.311298389657706,0.263199601455523,0.40603316904794
138125088,1,2,0,1,0,2,21,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,2,4,3,2,3,4,2,1,3,1,2,2,1,1,4,NA,2,3,4,"I really like anime, so while right now it‚ÄövÑv¥s Jujustu Kaisen, overall would be one piece.",2,NA,3,2,3,2,2,2,3,3,3,3,2,2,4,4,4,2,3,3,"I like ice cream, tillamook mudslide specifically!",2,6,2,3,3,6,6,3,3,1,1,2,3,3,4,5,2,4,3,2,1,"90043",NA,1,NA,NA,NA,NA,NA,NA,NA,"[Something else. Please write in:] gender expansive",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,"71","Downtown Los Angeles",4,6,"South","90043",1.1320941575718,"nh_black","nh_black",0.442724626389808,1.21570023966338,0.426520024006104,1.1320941575718,0.50120596294906,0.609316209277888,0.259885564208513
138125090,1,3,0,0,1,2,24,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,3,1,2,2,3,2,4,4,5,4,3,4,3,2,NA,1,1,2,"Kdramas",2,NA,3,3,4,3,2,2,2,2,2,2,2,2,4,4,4,3,2,4,"Chocolates",6,2,2,2,4,2,2,3,3,3,4,3,3,5,5,4,3,5,3,5,4,"90802",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,"68","South Bay",8,8,"South Bay","90802",1.1320941575718,"nh_asian","nh_asian",1.08363123302043,0.845489762234009,1.31382052787373,1.1320941575718,1.22677258786475,1.03722366362897,1.36272574127214
